great_area,ano,qtde,color
Engineering,1997,156,"#d1e5f0"
Engineering,1998,171,"#d1e5f0"
Engineering,1999,256,"#d1e5f0"
Engineering,2000,295,"#d1e5f0"
Engineering,2001,387,"#d1e5f0"
Engineering,2002,379,"#d1e5f0"
Engineering,2003,496,"#d1e5f0"
Engineering,2004,578,"#d1e5f0"
Engineering,2005,674,"#d1e5f0"
Engineering,2006,706,"#d1e5f0"
Engineering,2007,765,"#d1e5f0"
Engineering,2008,760,"#d1e5f0"
Engineering,2009,777,"#d1e5f0"
Engineering,2010,734,"#d1e5f0"
Engineering,2011,731,"#d1e5f0"
Engineering,2012,696,"#d1e5f0"
Engineering,2013,624,"#d1e5f0"
Engineering,2014,533,"#d1e5f0"
Engineering,2015,533,"#d1e5f0"
Engineering,2016,433,"#d1e5f0"
Engineering,2017,296,"#d1e5f0"
Exact and Earth Sciences,1970,1,"#fddbc7"
Exact and Earth Sciences,1971,0,"#fddbc7"
Exact and Earth Sciences,1972,1,"#fddbc7"
Exact and Earth Sciences,1973,0,"#fddbc7"
Exact and Earth Sciences,1974,0,"#fddbc7"
Exact and Earth Sciences,1975,0,"#fddbc7"
Exact and Earth Sciences,1976,0,"#fddbc7"
Exact and Earth Sciences,1977,1,"#fddbc7"
Exact and Earth Sciences,1978,6,"#fddbc7"
Exact and Earth Sciences,1979,4,"#fddbc7"
Exact and Earth Sciences,1980,6,"#fddbc7"
Exact and Earth Sciences,1981,4,"#fddbc7"
Exact and Earth Sciences,1982,10,"#fddbc7"
Exact and Earth Sciences,1983,8,"#fddbc7"
Exact and Earth Sciences,1984,12,"#fddbc7"
Exact and Earth Sciences,1985,22,"#fddbc7"
Exact and Earth Sciences,1986,23,"#fddbc7"
Exact and Earth Sciences,1987,33,"#fddbc7"
Exact and Earth Sciences,1988,37,"#fddbc7"
Exact and Earth Sciences,1989,57,"#fddbc7"
Exact and Earth Sciences,1990,76,"#fddbc7"
Exact and Earth Sciences,1991,102,"#fddbc7"
Exact and Earth Sciences,1992,101,"#fddbc7"
Exact and Earth Sciences,1993,140,"#fddbc7"
Exact and Earth Sciences,1994,164,"#fddbc7"
Exact and Earth Sciences,1995,255,"#fddbc7"
Exact and Earth Sciences,1996,387,"#fddbc7"
Exact and Earth Sciences,1997,475,"#fddbc7"
Exact and Earth Sciences,1998,638,"#fddbc7"
Exact and Earth Sciences,1999,768,"#fddbc7"
Exact and Earth Sciences,2000,891,"#fddbc7"
Exact and Earth Sciences,2001,1132,"#fddbc7"
Exact and Earth Sciences,2002,1306,"#fddbc7"
Exact and Earth Sciences,2003,1637,"#fddbc7"
Exact and Earth Sciences,2004,1837,"#fddbc7"
Exact and Earth Sciences,2005,1938,"#fddbc7"
Exact and Earth Sciences,2006,1798,"#fddbc7"
Exact and Earth Sciences,2007,2109,"#fddbc7"
Exact and Earth Sciences,2008,1939,"#fddbc7"
Exact and Earth Sciences,2009,1872,"#fddbc7"
Exact and Earth Sciences,2010,1943,"#fddbc7"
Exact and Earth Sciences,2011,1818,"#fddbc7"
Exact and Earth Sciences,2012,1626,"#fddbc7"
Exact and Earth Sciences,2013,1451,"#fddbc7"
Exact and Earth Sciences,2014,1251,"#fddbc7"
Exact and Earth Sciences,2015,1039,"#fddbc7"
Exact and Earth Sciences,2016,881,"#fddbc7"
Exact and Earth Sciences,2017,586,"#fddbc7"
Health Sciences,1971,4,"#f4a582"
Health Sciences,1972,13,"#f4a582"
Health Sciences,1973,5,"#f4a582"
Health Sciences,1974,7,"#f4a582"
Health Sciences,1975,9,"#f4a582"
Health Sciences,1976,17,"#f4a582"
Health Sciences,1977,17,"#f4a582"
Health Sciences,1978,22,"#f4a582"
Health Sciences,1979,36,"#f4a582"
Health Sciences,1980,34,"#f4a582"
Health Sciences,1981,35,"#f4a582"
Health Sciences,1982,79,"#f4a582"
Health Sciences,1983,56,"#f4a582"
Health Sciences,1984,74,"#f4a582"
Health Sciences,1985,64,"#f4a582"
Health Sciences,1986,132,"#f4a582"
Health Sciences,1987,135,"#f4a582"
Health Sciences,1988,194,"#f4a582"
Health Sciences,1989,236,"#f4a582"
Health Sciences,1990,270,"#f4a582"
Health Sciences,1991,339,"#f4a582"
Health Sciences,1992,457,"#f4a582"
Health Sciences,1993,506,"#f4a582"
Health Sciences,1994,661,"#f4a582"
Health Sciences,1995,914,"#f4a582"
Health Sciences,1996,1186,"#f4a582"
Health Sciences,1997,1364,"#f4a582"
Health Sciences,1998,1867,"#f4a582"
Health Sciences,1999,2238,"#f4a582"
Health Sciences,2000,2582,"#f4a582"
Health Sciences,2001,2969,"#f4a582"
Health Sciences,2002,3637,"#f4a582"
Health Sciences,2003,4096,"#f4a582"
Health Sciences,2004,4454,"#f4a582"
Health Sciences,2005,5052,"#f4a582"
Health Sciences,2006,5322,"#f4a582"
Health Sciences,2007,5711,"#f4a582"
Health Sciences,2008,5649,"#f4a582"
Health Sciences,2009,5471,"#f4a582"
Health Sciences,2010,5506,"#f4a582"
Health Sciences,2011,5241,"#f4a582"
Health Sciences,2012,4763,"#f4a582"
Health Sciences,2013,4309,"#f4a582"
Health Sciences,2014,3479,"#f4a582"
Health Sciences,2015,2883,"#f4a582"
Health Sciences,2016,2241,"#f4a582"
Health Sciences,2017,1386,"#f4a582"
Humanities,1976,1,"#d6604d"
Humanities,1977,0,"#d6604d"
Humanities,1978,1,"#d6604d"
Humanities,1979,0,"#d6604d"
Humanities,1980,3,"#d6604d"
Humanities,1981,0,"#d6604d"
Humanities,1982,1,"#d6604d"
Humanities,1983,3,"#d6604d"
Humanities,1984,2,"#d6604d"
Humanities,1985,8,"#d6604d"
Humanities,1986,8,"#d6604d"
Humanities,1987,24,"#d6604d"
Humanities,1988,23,"#d6604d"
Humanities,1989,25,"#d6604d"
Humanities,1990,22,"#d6604d"
Humanities,1991,27,"#d6604d"
Humanities,1992,50,"#d6604d"
Humanities,1993,64,"#d6604d"
Humanities,1994,99,"#d6604d"
Humanities,1995,128,"#d6604d"
Humanities,1996,151,"#d6604d"
