great_area,ano,qtde,color
Ciências da Saúde,2017,113,"#DD87FB"
Ciências Exatas e da Terra,1976,1,"#3FC0FF"
Ciências Exatas e da Terra,1977,0,"#3FC0FF"
Ciências Exatas e da Terra,1978,0,"#3FC0FF"
Ciências Exatas e da Terra,1979,0,"#3FC0FF"
Ciências Exatas e da Terra,1980,0,"#3FC0FF"
Ciências Exatas e da Terra,1981,1,"#3FC0FF"
Ciências Exatas e da Terra,1982,1,"#3FC0FF"
Ciências Exatas e da Terra,1983,0,"#3FC0FF"
Ciências Exatas e da Terra,1984,0,"#3FC0FF"
Ciências Exatas e da Terra,1985,0,"#3FC0FF"
Ciências Exatas e da Terra,1986,0,"#3FC0FF"
Ciências Exatas e da Terra,1987,1,"#3FC0FF"
Ciências Exatas e da Terra,1988,1,"#3FC0FF"
Ciências Exatas e da Terra,1989,1,"#3FC0FF"
Ciências Exatas e da Terra,1990,0,"#3FC0FF"
Ciências Exatas e da Terra,1991,3,"#3FC0FF"
Ciências Exatas e da Terra,1992,1,"#3FC0FF"
Ciências Exatas e da Terra,1993,1,"#3FC0FF"
Ciências Exatas e da Terra,1994,2,"#3FC0FF"
Ciências Exatas e da Terra,1995,3,"#3FC0FF"
Ciências Exatas e da Terra,1996,5,"#3FC0FF"
Ciências Exatas e da Terra,1997,5,"#3FC0FF"
Ciências Exatas e da Terra,1998,6,"#3FC0FF"
Ciências Exatas e da Terra,1999,10,"#3FC0FF"
Ciências Exatas e da Terra,2000,7,"#3FC0FF"
Ciências Exatas e da Terra,2001,13,"#3FC0FF"
Ciências Exatas e da Terra,2002,22,"#3FC0FF"
Ciências Exatas e da Terra,2003,20,"#3FC0FF"
Ciências Exatas e da Terra,2004,27,"#3FC0FF"
Ciências Exatas e da Terra,2005,18,"#3FC0FF"
Ciências Exatas e da Terra,2006,28,"#3FC0FF"
Ciências Exatas e da Terra,2007,36,"#3FC0FF"
Ciências Exatas e da Terra,2008,35,"#3FC0FF"
Ciências Exatas e da Terra,2009,47,"#3FC0FF"
Ciências Exatas e da Terra,2010,43,"#3FC0FF"
Ciências Exatas e da Terra,2011,56,"#3FC0FF"
Ciências Exatas e da Terra,2012,59,"#3FC0FF"
Ciências Exatas e da Terra,2013,58,"#3FC0FF"
Ciências Exatas e da Terra,2014,79,"#3FC0FF"
Ciências Exatas e da Terra,2015,72,"#3FC0FF"
Ciências Exatas e da Terra,2016,76,"#3FC0FF"
Ciências Exatas e da Terra,2017,84,"#3FC0FF"
Ciências Humanas,1970,1,"#74BF00"
Ciências Humanas,1971,0,"#74BF00"
Ciências Humanas,1972,0,"#74BF00"
Ciências Humanas,1973,0,"#74BF00"
Ciências Humanas,1974,0,"#74BF00"
Ciências Humanas,1975,0,"#74BF00"
Ciências Humanas,1976,0,"#74BF00"
Ciências Humanas,1977,0,"#74BF00"
Ciências Humanas,1978,2,"#74BF00"
Ciências Humanas,1979,0,"#74BF00"
Ciências Humanas,1980,1,"#74BF00"
Ciências Humanas,1981,4,"#74BF00"
Ciências Humanas,1982,0,"#74BF00"
Ciências Humanas,1983,9,"#74BF00"
Ciências Humanas,1984,5,"#74BF00"
Ciências Humanas,1985,3,"#74BF00"
Ciências Humanas,1986,11,"#74BF00"
Ciências Humanas,1987,7,"#74BF00"
Ciências Humanas,1988,8,"#74BF00"
Ciências Humanas,1989,15,"#74BF00"
Ciências Humanas,1990,5,"#74BF00"
Ciências Humanas,1991,17,"#74BF00"
Ciências Humanas,1992,17,"#74BF00"
Ciências Humanas,1993,18,"#74BF00"
Ciências Humanas,1994,24,"#74BF00"
Ciências Humanas,1995,38,"#74BF00"
Ciências Humanas,1996,60,"#74BF00"
Ciências Humanas,1997,69,"#74BF00"
Ciências Humanas,1998,65,"#74BF00"
Ciências Humanas,1999,99,"#74BF00"
Ciências Humanas,2000,101,"#74BF00"
Ciências Humanas,2001,108,"#74BF00"
Ciências Humanas,2002,144,"#74BF00"
Ciências Humanas,2003,168,"#74BF00"
Ciências Humanas,2004,180,"#74BF00"
Ciências Humanas,2005,166,"#74BF00"
Ciências Humanas,2006,216,"#74BF00"
Ciências Humanas,2007,233,"#74BF00"
Ciências Humanas,2008,250,"#74BF00"
Ciências Humanas,2009,302,"#74BF00"
Ciências Humanas,2010,359,"#74BF00"
Ciências Humanas,2011,396,"#74BF00"
Ciências Humanas,2012,426,"#74BF00"
Ciências Humanas,2013,427,"#74BF00"
Ciências Humanas,2014,489,"#74BF00"
Ciências Humanas,2015,487,"#74BF00"
Ciências Humanas,2016,527,"#74BF00"
Ciências Humanas,2017,443,"#74BF00"
Ciências Sociais e Aplicadas,1975,1,"#F88B16"
Ciências Sociais e Aplicadas,1976,0,"#F88B16"
Ciências Sociais e Aplicadas,1977,0,"#F88B16"
Ciências Sociais e Aplicadas,1978,0,"#F88B16"
Ciências Sociais e Aplicadas,1979,1,"#F88B16"
Ciências Sociais e Aplicadas,1980,0,"#F88B16"
Ciências Sociais e Aplicadas,1981,0,"#F88B16"
Ciências Sociais e Aplicadas,1982,1,"#F88B16"
Ciências Sociais e Aplicadas,1983,2,"#F88B16"
Ciências Sociais e Aplicadas,1984,1,"#F88B16"
Ciências Sociais e Aplicadas,1985,4,"#F88B16"
Ciências Sociais e Aplicadas,1986,3,"#F88B16"
Ciências Sociais e Aplicadas,1987,5,"#F88B16"
Ciências Sociais e Aplicadas,1988,1,"#F88B16"
Ciências Sociais e Aplicadas,1989,3,"#F88B16"
Ciências Sociais e Aplicadas,1990,7,"#F88B16"
Ciências Sociais e Aplicadas,1991,1,"#F88B16"
Ciências Sociais e Aplicadas,1992,7,"#F88B16"
Ciências Sociais e Aplicadas,1993,9,"#F88B16"
Ciências Sociais e Aplicadas,1994,13,"#F88B16"
Ciências Sociais e Aplicadas,1995,20,"#F88B16"
Ciências Sociais e Aplicadas,1996,17,"#F88B16"
Ciências Sociais e Aplicadas,1997,25,"#F88B16"
Ciências Sociais e Aplicadas,1998,29,"#F88B16"
Ciências Sociais e Aplicadas,1999,45,"#F88B16"
Ciências Sociais e Aplicadas,2000,51,"#F88B16"
Ciências Sociais e Aplicadas,2001,59,"#F88B16"
Ciências Sociais e Aplicadas,2002,66,"#F88B16"
Ciências Sociais e Aplicadas,2003,86,"#F88B16"
Ciências Sociais e Aplicadas,2004,89,"#F88B16"
Ciências Sociais e Aplicadas,2005,98,"#F88B16"
Ciências Sociais e Aplicadas,2006,96,"#F88B16"
Ciências Sociais e Aplicadas,2007,119,"#F88B16"
Ciências Sociais e Aplicadas,2008,134,"#F88B16"
Ciências Sociais e Aplicadas,2009,153,"#F88B16"
Ciências Sociais e Aplicadas,2010,172,"#F88B16"
Ciências Sociais e Aplicadas,2011,206,"#F88B16"
Ciências Sociais e Aplicadas,2012,220,"#F88B16"
Ciências Sociais e Aplicadas,2013,237,"#F88B16"
Ciências Sociais e Aplicadas,2014,241,"#F88B16"
Ciências Sociais e Aplicadas,2015,236,"#F88B16"
Ciências Sociais e Aplicadas,2016,236,"#F88B16"
Ciências Sociais e Aplicadas,2017,207,"#F88B16"
Engenharias,1985,1,"#3BBE90"
Engenharias,1986,0,"#3BBE90"
Engenharias,1987,0,"#3BBE90"
Engenharias,1988,1,"#3BBE90"
Engenharias,1989,2,"#3BBE90"
Engenharias,1990,2,"#3BBE90"
Engenharias,1991,1,"#3BBE90"
Engenharias,1992,2,"#3BBE90"
Engenharias,1993,1,"#3BBE90"
Engenharias,1994,4,"#3BBE90"
Engenharias,1995,0,"#3BBE90"
Engenharias,1996,3,"#3BBE90"
Engenharias,1997,5,"#3BBE90"
Engenharias,1998,5,"#3BBE90"
Engenharias,1999,4,"#3BBE90"
Engenharias,2000,7,"#3BBE90"
Engenharias,2001,7,"#3BBE90"
Engenharias,2002,14,"#3BBE90"
Engenharias,2003,13,"#3BBE90"
Engenharias,2004,15,"#3BBE90"
Engenharias,2005,16,"#3BBE90"
Engenharias,2006,15,"#3BBE90"
Engenharias,2007,21,"#3BBE90"
Engenharias,2008,29,"#3BBE90"
Engenharias,2009,24,"#3BBE90"
Engenharias,2010,31,"#3BBE90"
Engenharias,2011,28,"#3BBE90"
Engenharias,2012,34,"#3BBE90"
Engenharias,2013,38,"#3BBE90"
Engenharias,2014,50,"#3BBE90"
Engenharias,2015,34,"#3BBE90"
Engenharias,2016,46,"#3BBE90"
Engenharias,2017,25,"#3BBE90"
